hex_id,hex_q,hex_r,count,centroid_lat,centroid_lon,gi_z,gi_p,hotspot_tier,zone_id
-14672_6813,-14672,6813,2,41.6570846882825,-87.64151827150748,-1.155087821586555,0.2480544648288534,Not Significant,0
-14712_6872,-14712,6872,2,41.95338968508535,-87.72320447645627,-1.4000961218931274,0.16148453622935222,Not Significant,0
-14712_6873,-14712,6873,2,41.9583999915659,-87.71931465717297,-1.304093811918692,0.19220159851300256,Not Significant,0
-14716_6870,-14716,6870,2,41.9433678904833,-87.76210266928904,-1.55737215304162,0.11938215366425897,Not Significant,0
-14664_6818,-14664,6818,2,41.68224841664468,-87.55983206655863,-1.0064976953278957,0.31417621971350496,Not Significant,0
-14716_6875,-14716,6875,2,41.96841942284933,-87.74265357287265,-1.3860499992905078,0.16573163662480406,Not Significant,0
-14716_6885,-14716,6885,2,42.01849294381506,-87.7037553800399,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14717_6866,-14717,6866,2,41.92331957492203,-87.78544158498869,-1.1584259881829977,0.24669023878241525,Not Significant,0
-14663_6824,-14663,6824,2,41.7124319061753,-87.52871351229244,-0.8471382513146181,0.3969180665031984,Not Significant,0
-14662_6822,-14662,6822,2,41.702372316973985,-87.52871351229244,-1.2488910423963142,0.21170492833880195,Not Significant,0
-14717_6874,-14717,6874,2,41.96340990415634,-87.75432303072246,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14717_6875,-14717,6875,2,41.96841942284933,-87.75043321143923,-1.558883640419685,0.11902392304188747,Not Significant,0
-14718_6866,-14718,6866,2,41.92331957492203,-87.79322122355526,-1.6517377717307156,0.09858801913013004,Coldspot 90%,0
-14718_6870,-14718,6870,2,41.9433678904833,-87.77766194642213,-1.3475563030065156,0.1778011329931446,Not Significant,0
-14718_6871,-14718,6871,2,41.94837898472202,-87.77377212713887,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14661_6821,-14661,6821,2,41.6973419321205,-87.52482369300917,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14661_6813,-14661,6813,2,41.6570846882825,-87.55594224727537,-1.1443349023074354,0.2524847739847653,Not Significant,0
-14719_6876,-14719,6876,2,41.97342854763757,-87.76210266928904,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14720_6866,-14720,6866,2,41.92331957492203,-87.80878050068839,-1.1887657825925566,0.23453184637490798,Not Significant,0
-14720_6867,-14720,6867,2,41.92833224458851,-87.8048906814051,-1.1887657825925566,0.23453184637490798,Not Significant,0
-14720_6876,-14720,6876,2,41.97342854763757,-87.76988230785561,-1.746103390419811,0.080792987786791,Coldspot 90%,0
-14721_6876,-14721,6876,2,41.97342854763757,-87.77766194642213,-1.3475563030065156,0.1778011329931446,Not Significant,0
-14721_6877,-14721,6877,2,41.97843727851371,-87.77377212713887,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14722_6870,-14722,6870,2,41.9433678904833,-87.80878050068839,-1.9033794215683035,0.05699105422333961,Coldspot 90%,0
-14723_6872,-14723,6872,2,41.95338968508535,-87.80878050068839,-1.3220584234479198,0.18614869705988957,Not Significant,0
-14723_6877,-14723,6877,2,41.97843727851371,-87.78933140427196,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14724_6880,-14724,6880,2,41.99346110759678,-87.78544158498869,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14725_6881,-14725,6881,2,41.99846826275177,-87.78933140427196,-1.0064976953278957,0.31417621971350496,Not Significant,0
-14729_6877,-14729,6877,2,41.97843727851371,-87.83600923567128,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14730_6877,-14730,6877,2,41.97843727851371,-87.84378887423786,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14716_6868,-14716,6868,2,41.93334452040915,-87.76988230785561,-1.5080287651486644,0.13154716510583464,Not Significant,0
-14716_6867,-14716,6867,2,41.92833224458851,-87.77377212713887,-0.8670903407116086,0.3858925126392019,Not Significant,0
-14665_6819,-14665,6819,2,41.68727998194784,-87.56372188584191,-1.0064976953278957,0.31417621971350496,Not Significant,0
-14714_6869,-14714,6869,2,41.93835640237656,-87.75043321143923,-1.5080287651486644,0.13154716510583464,Not Significant,0
-14675_6837,-14675,6837,2,41.77778086542214,-87.57150152440849,0.32188414710156077,0.7475404633569531,Not Significant,0
-14712_6883,-14712,6883,2,42.00848139120921,-87.68041646434024,-1.333227376665831,0.18245719782876657,Not Significant,0
-14672_6824,-14672,6824,2,41.7124319061753,-87.59873025939142,-1.0422293103807336,0.2973053769972551,Not Significant,0
-14671_6828,-14671,6828,2,41.73254636233219,-87.57539134369176,-1.1875595529301364,0.23500698100807815,Not Significant,0
-14713_6870,-14713,6870,2,41.9433678904833,-87.73876375358938,-1.857631542114331,0.06322135611178825,Coldspot 90%,0
-14713_6873,-14713,6873,2,41.9583999915659,-87.72709429573955,-1.55737215304162,0.11938215366425897,Not Significant,0
-14671_6814,-14671,6814,2,41.66211822084091,-87.62984881365766,-1.2742752969743334,0.20256586806114196,Not Significant,0
-14671_6813,-14671,6813,2,41.6570846882825,-87.6337386329409,-1.1935815178705471,0.23264170720934807,Not Significant,0
-14713_6882,-14713,6882,2,42.00347502395832,-87.69208592219006,-1.595429459390081,0.11061623265192688,Not Significant,0
-14714_6866,-14714,6866,2,41.92331957492203,-87.76210266928904,-0.8962239054587475,0.37013319056883986,Not Significant,0
-14668_6826,-14668,6826,2,41.72248992131589,-87.55983206655863,-1.1584259881829977,0.24669023878241525,Not Significant,0
-14668_6823,-14668,6823,2,41.70740230832825,-87.57150152440849,-1.2113648845149363,0.22575559137994228,Not Significant,0
-14714_6871,-14714,6871,2,41.94837898472202,-87.74265357287265,-1.809013802879208,0.07044885901220366,Coldspot 90%,0
-14716_6864,-14716,6864,2,41.91329305408127,-87.78544158498869,-1.145560176388524,0.2519771829516173,Not Significant,0
-14714_6875,-14714,6875,2,41.96841942284933,-87.72709429573955,-1.274960247171553,0.2023233128018096,Not Significant,0
-14714_6878,-14714,6878,2,41.98344561547049,-87.71542483788971,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14714_6879,-14714,6879,2,41.9884535585006,-87.71153501860644,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14667_6826,-14667,6826,2,41.72248992131589,-87.55205242799208,-1.4630065343525245,0.14346559095776268,Not Significant,0
-14714_6883,-14714,6883,2,42.00848139120921,-87.69597574147332,-1.857631542114331,0.06322135611178825,Coldspot 90%,0
-14666_6829,-14666,6829,2,41.7375739925239,-87.53260333157573,-0.7114166081178473,0.4768261102703133,Not Significant,0
-14715_6869,-14715,6869,2,41.93835640237656,-87.75821285000578,-1.5662958946429422,0.11727936166587694,Not Significant,0
-14715_6871,-14715,6871,2,41.94837898472202,-87.75043321143923,-1.88676510686147,0.05919192626117131,Coldspot 90%,0
-14715_6872,-14715,6872,2,41.95338968508535,-87.74654339215594,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14715_6874,-14715,6874,2,41.96340990415634,-87.73876375358938,-1.3475563030065156,0.1778011329931446,Not Significant,0
-14666_6821,-14666,6821,2,41.6973419321205,-87.56372188584191,-0.5223025783157401,0.6014596743049636,Not Significant,0
-14715_6881,-14715,6881,2,41.99846826275177,-87.71153501860644,-1.1165941253025629,0.26416790461641204,Not Significant,0
-14691_6854,-14691,6854,2,41.863136821663865,-87.62984881365766,-1.6828301536314978,0.09240797592237815,Coldspot 90%,0
-14738_6877,-14738,6877,2,41.97843727851371,-87.90602598277027,-0.7114166081178473,0.4768261102703133,Not Significant,0
-14704_6866,-14704,6866,2,41.92331957492203,-87.68430628362349,-1.5371623298958033,0.12425356254361919,Not Significant,0
-14693_6849,-14693,6849,2,41.83804393942133,-87.66485718720713,-1.595429459390081,0.11061623265192688,Not Significant,0
-14707_6875,-14707,6875,2,41.96841942284933,-87.67263682577367,-1.7119637183786367,0.08690335488330758,Coldspot 90%,0
-14702_6863,-14702,6863,2,41.908279202921875,-87.68041646434024,-1.0540888533664436,0.29184223897691375,Not Significant,0
-14703_6874,-14703,6874,2,41.96340990415634,-87.64540809079072,-0.11575802191876759,0.9078443204420428,Not Significant,0
-14696_6837,-14696,6837,2,41.77778086542214,-87.7348739343061,-1.5662958946429422,0.11727936166587694,Not Significant,0
-14705_6873,-14705,6873,2,41.9583999915659,-87.66485718720713,-1.0422293103807336,0.2973053769972551,Not Significant,0
-14696_6836,-14696,6836,2,41.7727563838894,-87.73876375358938,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14693_6829,-14693,6829,2,41.7375739925239,-87.74265357287265,-1.463037391858492,0.14345714766777906,Not Significant,0
-14693_6830,-14693,6830,2,41.74260122916078,-87.73876375358938,-1.6622145064274754,0.09646977241918919,Coldspot 90%,0
-14703_6864,-14703,6864,2,41.91329305408127,-87.68430628362349,-0.8968128222179511,0.3698188047656765,Not Significant,0
-14707_6860,-14707,6860,2,41.893235286577195,-87.73098411502284,2.33760178147367,0.019407915451284063,Hotspot 95%,2
-14693_6832,-14693,6832,2,41.75265452173847,-87.73098411502284,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14693_6836,-14693,6836,2,41.7727563838894,-87.71542483788971,-1.5371623298958033,0.12425356254361919,Not Significant,0
-14693_6846,-14693,6846,2,41.822983485491555,-87.67652664505695,-1.3177782864015077,0.18757787871500353,Not Significant,0
-14695_6851,-14695,6851,2,41.84808227350258,-87.67263682577367,-0.3533568703287983,0.7238209153719599,Not Significant,0
-14704_6839,-14704,6839,2,41.78782864762697,-87.78933140427196,-1.4245436955745,0.15428914561128093,Not Significant,0
-14700_6861,-14700,6861,2,41.89825031916235,-87.67263682577367,-1.1875595529301364,0.23500698100807815,Not Significant,0
-14694_6862,-14694,6862,2,41.90326495794641,-87.62206917509108,-0.7888878600264667,0.43017755174962824,Not Significant,0
-14694_6857,-14694,6857,2,41.87818782609015,-87.64151827150748,-1.368640915663429,0.17111154766345238,Not Significant,0
-14693_6854,-14693,6854,2,41.863136821663865,-87.64540809079072,-0.9544910349530253,0.3398351451488444,Not Significant,0
-14700_6868,-14700,6868,2,41.93334452040915,-87.64540809079072,-2.0032993658500255,0.04514516552737202,Coldspot 95%,0
-14703_6837,-14703,6837,2,41.77778086542214,-87.78933140427196,-1.731101750432669,0.08343361823026907,Coldspot 90%,0
-14706_6870,-14706,6870,2,41.9433678904833,-87.68430628362349,-1.809013802879208,0.07044885901220366,Coldspot 90%,0
-14706_6869,-14706,6869,2,41.93835640237656,-87.68819610290679,-1.62456302413722,0.10425570119636718,Not Significant,0
-14694_6837,-14694,6837,2,41.77778086542214,-87.71931465717297,-1.4497616356543865,0.14712500125850103,Not Significant,0
-14703_6841,-14703,6841,2,41.797874855299035,-87.77377212713887,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14706_6867,-14706,6867,2,41.92833224458851,-87.69597574147332,-1.304093811918692,0.19220159851300256,Not Significant,0
-14703_6850,-14703,6850,2,41.84306330332091,-87.73876375358938,0.9235717777490199,0.35570931335179967,Not Significant,0
-14694_6855,-14694,6855,2,41.86815421689773,-87.64929791007401,-0.8962239054587475,0.37013319056883986,Not Significant,0
-14696_6856,-14696,6856,2,41.87317121837568,-87.66096736792385,-1.2428200907446347,0.21393413735482247,Not Significant,0
-14692_6851,-14692,6851,2,41.84808227350258,-87.64929791007401,-1.7702308478729143,0.07668869247195276,Coldspot 90%,0
-14699_6845,-14699,6845,2,41.817962546796814,-87.72709429573955,-0.9521029909536431,0.3410447523125344,Not Significant,0
-14697_6849,-14697,6849,2,41.83804393942133,-87.69597574147332,-1.4000961218931274,0.16148453622935222,Not Significant,0
-14692_6832,-14692,6832,2,41.75265452173847,-87.72320447645627,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14692_6834,-14692,6834,2,41.762706240002274,-87.71542483788971,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14692_6846,-14692,6846,2,41.822983485491555,-87.66874700649038,-1.4899963964144916,0.13622518345145207,Not Significant,0
-14692_6843,-14692,6843,2,41.807919488376285,-87.68041646434024,0.518671458118482,0.603989868542949,Not Significant,0
-14702_6859,-14702,6859,2,41.88821986019843,-87.69597574147332,-0.8024472035288556,0.4222943172192455,Not Significant,0
-14698_6853,-14698,6853,2,41.85811903268165,-87.68819610290679,-0.13875122203313622,0.889646740204872,Not Significant,0
-14701_6867,-14701,6867,2,41.92833224458851,-87.65707754864057,-2.0615664953443034,0.0392490266263581,Coldspot 95%,0
-14692_6829,-14692,6829,2,41.7375739925239,-87.7348739343061,-1.8404690091089067,0.06569941009575664,Coldspot 90%,0
-14707_6877,-14707,6877,2,41.97843727851371,-87.66485718720713,-1.3914945061601087,0.16407552444355433,Not Significant,0
-14691_6860,-14691,6860,2,41.893235286577195,-87.60650989795798,-1.2331966628776776,0.21750240013290512,Not Significant,0
-14700_6866,-14700,6866,1,41.92331957492203,-87.6531877293573,-1.731101750432669,0.08343361823026907,Coldspot 90%,0
-14698_6855,-14698,6855,1,41.86815421689773,-87.68041646434024,-1.1875595529301364,0.23500698100807815,Not Significant,0
-14716_6871,-14716,6871,1,41.94837898472202,-87.75821285000578,-1.683192977960414,0.09233773974912274,Coldspot 90%,0
-14700_6867,-14700,6867,1,41.92833224458851,-87.64929791007401,-1.9741658011028866,0.04836289326558241,Coldspot 95%,0
-14698_6867,-14698,6867,1,41.92833224458851,-87.6337386329409,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14666_6824,-14666,6824,1,41.7124319061753,-87.55205242799208,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14700_6869,-14700,6869,1,41.93835640237656,-87.64151827150748,-1.7775585966495095,0.0754763789308186,Coldspot 90%,0
-14668_6816,-14668,6816,1,41.67218410564493,-87.59873025939142,-1.1152871040764007,0.26472740985513,Not Significant,0
-14699_6837,-14699,6837,1,41.77778086542214,-87.75821285000578,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14717_6863,-14717,6863,1,41.908279202921875,-87.79711104283852,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14668_6821,-14668,6821,1,41.6973419321205,-87.57928116297502,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14664_6812,-14664,6812,1,41.652050762297264,-87.58317098225831,-1.1152871040764007,0.26472740985513,Not Significant,0
-14701_6837,-14701,6837,1,41.77778086542214,-87.77377212713887,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14698_6848,-14698,6848,1,41.833024181811474,-87.70764519932315,-0.697793090354766,0.48530660088116706,Not Significant,0
-14714_6870,-14714,6870,1,41.9433678904833,-87.74654339215594,-1.7993644126200532,0.07196105509798856,Coldspot 90%,0
-14701_6838,-14701,6838,1,41.78280495333726,-87.76988230785561,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14698_6840,-14698,6840,1,41.79285194828349,-87.73876375358938,-1.1935815178705471,0.23264170720934807,Not Significant,0
-14698_6836,-14698,6836,1,41.7727563838894,-87.75432303072246,-1.1152871040764007,0.26472740985513,Not Significant,0
-14665_6816,-14665,6816,1,41.67218410564493,-87.57539134369176,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14700_6844,-14700,6844,1,41.8129412144225,-87.73876375358938,-0.42370759219070464,0.6717790775502703,Not Significant,0
-14699_6842,-14699,6842,1,41.80289736866589,-87.73876375358938,-1.3057305032040318,0.1916442209672753,Not Significant,0
-14699_6868,-14699,6868,1,41.93334452040915,-87.63762845222419,-1.6622145064274754,0.09646977241918919,Coldspot 90%,0
-14666_6823,-14666,6823,1,41.70740230832825,-87.55594224727537,-0.8700112003677498,0.3842942833609917,Not Significant,0
-14715_6867,-14715,6867,1,41.92833224458851,-87.76599248857232,-1.2458266824244142,0.21282803149397056,Not Significant,0
-14666_6825,-14666,6825,1,41.71746111050715,-87.5481626087088,-1.731101750432669,0.08343361823026907,Coldspot 90%,0
-14704_6838,-14704,6838,1,41.78280495333726,-87.79322122355526,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14699_6866,-14699,6866,1,41.92331957492203,-87.64540809079072,-1.5015310881424841,0.13321825206274518,Not Significant,0
-14699_6863,-14699,6863,1,41.908279202921875,-87.65707754864057,-0.9733420663755401,0.33038332180422003,Not Significant,0
-14667_6810,-14667,6810,1,41.64198173007883,-87.61428953652451,-1.0064976953278957,0.31417621971350496,Not Significant,0
-14663_6816,-14663,6816,1,41.67218410564493,-87.55983206655863,-1.1152871040764007,0.26472740985513,Not Significant,0
-14667_6815,-14667,6815,1,41.66715135996442,-87.59484044010813,-1.366489303733041,0.17178543586620032,Not Significant,0
-14715_6876,-14715,6876,1,41.97342854763757,-87.73098411502284,-1.2320752141545392,0.21792098917298564,Not Significant,0
-14700_6848,-14700,6848,1,41.833024181811474,-87.72320447645627,-0.00892065030283064,0.9928824452513061,Not Significant,0
-14666_6814,-14666,6814,1,41.66211822084091,-87.59095062082486,-0.7888878600264667,0.43017755174962824,Not Significant,0
-14703_6865,-14703,6865,1,41.918306511417136,-87.68041646434024,-1.4899963964144916,0.13622518345145207,Not Significant,0
-14715_6883,-14715,6883,1,42.00848139120921,-87.7037553800399,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14667_6819,-14667,6819,1,41.68727998194784,-87.57928116297502,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14715_6884,-14715,6884,1,42.01348736449719,-87.69986556075662,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14667_6825,-14667,6825,1,41.71746111050715,-87.55594224727537,-1.6536965888843589,0.09818917608769517,Coldspot 90%,0
-14665_6825,-14665,6825,1,41.71746111050715,-87.54038297014226,-1.1800037983911207,0.23799870419397307,Not Significant,0
-14700_6841,-14700,6841,1,41.797874855299035,-87.75043321143923,-1.2320752141545392,0.21792098917298564,Not Significant,0
-14714_6882,-14714,6882,1,42.00347502395832,-87.69986556075662,-1.494461740582223,0.13505497468857608,Not Significant,0
-14663_6820,-14663,6820,1,41.69231115377578,-87.54427278942553,-1.3090626067225235,0.19051314440256228,Not Significant,0
-14691_6859,-14691,6859,1,41.88821986019843,-87.61039971724124,-1.3475563030065156,0.1778011329931446,Not Significant,0
-14663_6811,-14663,6811,1,41.64701644289333,-87.57928116297502,-1.1152871040764007,0.26472740985513,Not Significant,0
-14701_6848,-14701,6848,1,41.833024181811474,-87.73098411502284,0.46164742234111433,0.6443341812082517,Not Significant,0
-14660_6815,-14660,6815,1,41.66715135996442,-87.54038297014226,-1.1152871040764007,0.26472740985513,Not Significant,0
-14701_6865,-14701,6865,1,41.918306511417136,-87.66485718720713,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14659_6812,-14659,6812,1,41.652050762297264,-87.54427278942553,-1.0999040220223144,0.2713739421230361,Not Significant,0
-14722_6869,-14722,6869,1,41.93835640237656,-87.81267031997162,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14701_6866,-14701,6866,1,41.92331957492203,-87.66096736792385,-1.809013802879208,0.07044885901220366,Coldspot 90%,0
-14722_6871,-14722,6871,1,41.94837898472202,-87.8048906814051,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14722_6873,-14722,6873,1,41.9583999915659,-87.79711104283852,-1.1887657825925566,0.23453184637490798,Not Significant,0
-14723_6870,-14723,6870,1,41.9433678904833,-87.8165601392549,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14723_6871,-14723,6871,1,41.94837898472202,-87.81267031997162,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14723_6876,-14723,6876,1,41.97342854763757,-87.79322122355526,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14702_6860,-14702,6860,1,41.893235286577195,-87.69208592219006,-1.2113648845149363,0.22575559137994228,Not Significant,0
-14723_6879,-14723,6879,1,41.9884535585006,-87.78155176570542,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14724_6869,-14724,6869,1,41.93835640237656,-87.82822959710474,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14725_6877,-14725,6877,1,41.97843727851371,-87.8048906814051,-1.1152871040764007,0.26472740985513,Not Significant,0
-14701_6868,-14701,6868,1,41.93334452040915,-87.6531877293573,-1.9450322363557477,0.05177109860250173,Coldspot 90%,0
-14726_6872,-14726,6872,1,41.95338968508535,-87.83211941638803,-1.1152871040764007,0.26472740985513,Not Significant,0
-14726_6878,-14726,6878,1,41.98344561547049,-87.80878050068839,-1.1152871040764007,0.26472740985513,Not Significant,0
-14726_6884,-14726,6884,1,42.01348736449719,-87.78544158498869,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14727_6873,-14727,6873,1,41.9583999915659,-87.83600923567128,-1.1152871040764007,0.26472740985513,Not Significant,0
-14728_6880,-14728,6880,1,41.99346110759678,-87.8165601392549,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14728_6882,-14728,6882,1,42.00347502395832,-87.80878050068839,-1.1152871040764007,0.26472740985513,Not Significant,0
-14701_6869,-14701,6869,1,41.93835640237656,-87.64929791007401,-1.7993644126200532,0.07196105509798856,Coldspot 90%,0
-14729_6882,-14729,6882,1,42.00347502395832,-87.8165601392549,-1.1152871040764007,0.26472740985513,Not Significant,0
-14729_6884,-14729,6884,1,42.01348736449719,-87.80878050068839,-1.1152871040764007,0.26472740985513,Not Significant,0
-14702_6837,-14702,6837,1,41.77778086542214,-87.78155176570542,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14730_6878,-14730,6878,1,41.98344561547049,-87.83989905495457,-1.2776275431627988,0.2013807841852684,Not Significant,0
-14730_6884,-14730,6884,1,42.01348736449719,-87.8165601392549,-1.1152871040764007,0.26472740985513,Not Significant,0
-14721_6873,-14721,6873,1,41.9583999915659,-87.78933140427196,-1.4245436955745,0.15428914561128093,Not Significant,0
-14660_6816,-14660,6816,1,41.67218410564493,-87.53649315085902,-1.1152871040764007,0.26472740985513,Not Significant,0
-14721_6871,-14721,6871,1,41.94837898472202,-87.79711104283852,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14661_6820,-14661,6820,1,41.69231115377578,-87.52871351229244,-1.731101750432669,0.08343361823026907,Coldspot 90%,0
-14717_6873,-14717,6873,1,41.9583999915659,-87.75821285000578,-1.5244400184170883,0.12739882975652694,Not Significant,0
-14662_6821,-14662,6821,1,41.6973419321205,-87.53260333157573,-1.595429459390081,0.11061623265192688,Not Significant,0
-14703_6840,-14703,6840,1,41.79285194828349,-87.77766194642213,-1.1887657825925566,0.23453184637490798,Not Significant,0
-14718_6867,-14718,6867,1,41.92833224458851,-87.78933140427196,-1.683192977960414,0.09233773974912274,Coldspot 90%,0
-14662_6820,-14662,6820,1,41.69231115377578,-87.53649315085902,-1.88676510686147,0.05919192626117131,Coldspot 90%,0
-14697_6866,-14697,6866,1,41.92331957492203,-87.62984881365766,-1.5785184807104684,0.11444654589775216,Not Significant,0
-14662_6819,-14662,6819,1,41.68727998194784,-87.54038297014226,-1.5785184807104684,0.11444654589775216,Not Significant,0
-14662_6815,-14662,6815,1,41.66715135996442,-87.55594224727537,-1.1152871040764007,0.26472740985513,Not Significant,0
-14718_6876,-14718,6876,1,41.97342854763757,-87.75432303072246,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14718_6877,-14718,6877,1,41.97843727851371,-87.75043321143923,-1.1152871040764007,0.26472740985513,Not Significant,0
-14718_6881,-14718,6881,1,41.99846826275177,-87.7348739343061,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14703_6836,-14703,6836,1,41.7727563838894,-87.79322122355526,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14661_6819,-14661,6819,1,41.68727998194784,-87.53260333157573,-1.5785184807104684,0.11444654589775216,Not Significant,0
-14721_6869,-14721,6869,1,41.93835640237656,-87.8048906814051,-1.463037391858492,0.14345714766777906,Not Significant,0
-14719_6872,-14719,6872,1,41.95338968508535,-87.77766194642213,-1.4245436955745,0.15428914561128093,Not Significant,0
-14719_6874,-14719,6874,1,41.96340990415634,-87.76988230785561,-1.0064976953278957,0.31417621971350496,Not Significant,0
-14702_6872,-14702,6872,1,41.95338968508535,-87.64540809079072,-1.155087821586555,0.2480544648288534,Not Significant,0
-14701_6861,-14701,6861,1,41.89825031916235,-87.68041646434024,-1.5080287651486644,0.13154716510583464,Not Significant,0
-14701_6864,-14701,6864,1,41.91329305408127,-87.66874700649038,-1.2144474203937174,0.2245769165734388,Not Significant,0
-14702_6868,-14702,6868,1,41.93334452040915,-87.66096736792385,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14661_6812,-14661,6812,1,41.652050762297264,-87.55983206655863,-1.0608923997021482,0.28873880367736326,Not Significant,0
-14720_6870,-14720,6870,1,41.9433678904833,-87.79322122355526,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14720_6871,-14720,6871,1,41.94837898472202,-87.78933140427196,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14720_6872,-14720,6872,1,41.95338968508535,-87.78544158498869,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14702_6867,-14702,6867,1,41.92833224458851,-87.66485718720713,-1.6277708844248786,0.10357347635179304,Not Significant,0
-14720_6877,-14720,6877,1,41.97843727851371,-87.76599248857232,-1.5933272624222818,0.11108679384226838,Not Significant,0
-14703_6838,-14703,6838,1,41.78280495333726,-87.78544158498869,-1.6966581284300721,0.08976131319905734,Coldspot 90%,0
-14697_6857,-14697,6857,1,41.87818782609015,-87.66485718720713,-1.5259169468119214,0.12703054962808213,Not Significant,0
-14669_6812,-14669,6812,1,41.652050762297264,-87.62206917509108,-0.8471382513146181,0.3969180665031984,Not Significant,0
-14710_6875,-14710,6875,1,41.96841942284933,-87.69597574147332,-1.145560176388524,0.2519771829516173,Not Significant,0
-14688_6852,-14688,6852,1,41.85310084995869,-87.61428953652451,-0.7444569797413456,0.4566000583575951,Not Significant,0
-14688_6851,-14688,6851,1,41.84808227350258,-87.6181793558078,-0.582260759920966,0.5603910523879161,Not Significant,0
-14707_6870,-14707,6870,1,41.9433678904833,-87.69208592219006,-1.746103390419811,0.080792987786791,Coldspot 90%,0
-14688_6844,-14688,6844,1,41.8129412144225,-87.64540809079072,-1.620282565501017,0.10517159229689388,Not Significant,0
-14688_6843,-14688,6843,1,41.807919488376285,-87.64929791007401,0.12345086069111383,0.9017500840414285,Not Significant,0
-14692_6854,-14692,6854,1,41.863136821663865,-87.63762845222419,-1.7702308478729143,0.07668869247195276,Coldspot 90%,0
-14688_6832,-14688,6832,1,41.75265452173847,-87.69208592219006,-1.0422293103807336,0.2973053769972551,Not Significant,0
-14692_6855,-14692,6855,1,41.86815421689773,-87.6337386329409,-1.620282565501017,0.10517159229689388,Not Significant,0
-14687_6850,-14687,6850,1,41.84306330332091,-87.61428953652451,-1.5259169468119214,0.12703054962808213,Not Significant,0
-14693_6831,-14693,6831,1,41.74762807223493,-87.7348739343061,-1.7146481841901124,0.08640974888662245,Coldspot 90%,0
-14686_6850,-14686,6850,1,41.84306330332091,-87.60650989795798,-1.0999040220223144,0.2713739421230361,Not Significant,0
-14710_6874,-14710,6874,1,41.96340990415634,-87.69986556075662,-1.2458266824244142,0.21282803149397056,Not Significant,0
-14710_6879,-14710,6879,1,41.9884535585006,-87.68041646434024,-1.2705689104385314,0.2038820530856098,Not Significant,0
-14707_6873,-14707,6873,1,41.9583999915659,-87.68041646434024,-1.5400247844264763,0.12355431220920421,Not Significant,0
-14685_6821,-14685,6821,1,41.6973419321205,-87.71153501860644,-0.7883115603172103,0.4305144873261961,Not Significant,0
-14684_6827,-14684,6827,1,41.72751833859355,-87.68041646434024,-1.1152871040764007,0.26472740985513,Not Significant,0
-14711_6856,-14711,6856,1,41.87317121837568,-87.77766194642213,-0.8333187403115878,0.40466498986957156,Not Significant,0
-14706_6878,-14706,6878,1,41.98344561547049,-87.6531877293573,-0.8011239563625563,0.4230598886570196,Not Significant,0
