hex_id,hex_q,hex_r,count,centroid_lat,centroid_lon
-14706_6865,-14706,6865,11,41.918306511417136,-87.7037553800399
-14682_6843,-14682,6843,11,41.807919488376285,-87.6026200786747
-14689_6831,-14689,6831,11,41.74762807223493,-87.7037553800399
-14670_6827,-14670,6827,11,41.72751833859355,-87.57150152440849
-14676_6828,-14676,6828,11,41.73254636233219,-87.61428953652451
-14709_6865,-14709,6865,11,41.918306511417136,-87.72709429573955
-14688_6846,-14688,6846,11,41.822983485491555,-87.63762845222419
-14667_6812,-14667,6812,11,41.652050762297264,-87.60650989795798
-14678_6825,-14678,6825,11,41.71746111050715,-87.64151827150748
-14713_6868,-14713,6868,11,41.93334452040915,-87.74654339215594
-14688_6841,-14688,6841,11,41.797874855299035,-87.65707754864057
-14671_6816,-14671,6816,11,41.67218410564493,-87.62206917509108
-14678_6823,-14678,6823,11,41.70740230832825,-87.64929791007401
-14700_6862,-14700,6862,11,41.90326495794641,-87.66874700649038
-14679_6830,-14679,6830,11,41.74260122916078,-87.62984881365766
-14711_6874,-14711,6874,11,41.96340990415634,-87.70764519932315
-14700_6849,-14700,6849,11,41.83804393942133,-87.71931465717297
-14695_6846,-14695,6846,10,41.822983485491555,-87.69208592219006
-14706_6875,-14706,6875,10,41.96841942284933,-87.66485718720713
-14684_6829,-14684,6829,10,41.7375739925239,-87.67263682577367
-14696_6851,-14696,6851,10,41.84808227350258,-87.68041646434024
-14671_6818,-14671,6818,10,41.68224841664468,-87.61428953652451
-14706_6876,-14706,6876,10,41.97342854763757,-87.66096736792385
-14688_6847,-14688,6847,10,41.828004030498995,-87.6337386329409
-14670_6816,-14670,6816,10,41.67218410564493,-87.61428953652451
-14672_6830,-14672,6830,10,41.74260122916078,-87.57539134369176
-14684_6844,-14684,6844,10,41.8129412144225,-87.61428953652451
-14703_6859,-14703,6859,10,41.88821986019843,-87.7037553800399
-14684_6841,-14684,6841,10,41.797874855299035,-87.62595899437436
-14692_6842,-14692,6842,10,41.80289736866589,-87.68430628362349
-14704_6858,-14704,6858,10,41.88320404003357,-87.71542483788971
-14691_6849,-14691,6849,10,41.83804393942133,-87.64929791007401
-14678_6824,-14678,6824,10,41.7124319061753,-87.64540809079072
-14686_6832,-14686,6832,10,41.75265452173847,-87.67652664505695
-14707_6864,-14707,6864,10,41.91329305408127,-87.71542483788971
-14667_6823,-14667,6823,10,41.70740230832825,-87.56372188584191
-14679_6831,-14679,6831,10,41.74762807223493,-87.62595899437436
-14696_6844,-14696,6844,10,41.8129412144225,-87.70764519932315
-14679_6838,-14679,6838,10,41.78280495333726,-87.59873025939142
-14686_6844,-14686,6844,10,41.8129412144225,-87.62984881365766
-14708_6880,-14708,6880,10,41.99346110759678,-87.66096736792385
-14712_6875,-14712,6875,10,41.96841942284933,-87.71153501860644
-14712_6876,-14712,6876,10,41.97342854763757,-87.70764519932315
-14676_6818,-14676,6818,10,41.68224841664468,-87.6531877293573
-14711_6885,-14711,6885,10,42.01849294381506,-87.66485718720713
-14711_6883,-14711,6883,10,42.00848139120921,-87.67263682577367
-14708_6860,-14708,6860,10,41.893235286577195,-87.73876375358938
-14712_6865,-14712,6865,10,41.918306511417136,-87.75043321143923
-14709_6869,-14709,6869,9,41.938356402376556,-87.71153501860644
-14669_6826,-14669,6826,9,41.72248992131589,-87.5676117051252
-14664_6825,-14664,6825,9,41.71746111050715,-87.53260333157573
-14694_6843,-14694,6843,9,41.807919488376285,-87.69597574147332
-14714_6862,-14714,6862,9,41.90326495794641,-87.77766194642213
-14693_6859,-14693,6859,9,41.88821986019843,-87.62595899437436
-14694_6839,-14694,6839,9,41.78782864762697,-87.71153501860644
-14669_6827,-14669,6827,9,41.72751833859355,-87.56372188584191
-14714_6867,-14714,6867,9,41.92833224458851,-87.75821285000578
-14701_6843,-14701,6843,9,41.807919488376285,-87.75043321143923
-14668_6825,-14668,6825,9,41.71746111050715,-87.56372188584191
-14663_6822,-14663,6822,9,41.702372316973985,-87.53649315085902
-14701_6860,-14701,6860,9,41.893235286577195,-87.68430628362349
-14697_6853,-14697,6853,9,41.85811903268165,-87.68041646434024
-14692_6840,-14692,6840,9,41.792851948283484,-87.69208592219006
-14703_6861,-14703,6861,9,41.89825031916235,-87.69597574147332
-14677_6827,-14677,6827,9,41.72751833859355,-87.62595899437436
-14682_6836,-14682,6836,9,41.7727563838894,-87.62984881365766
-14682_6831,-14682,6831,9,41.74762807223493,-87.64929791007401
-14681_6843,-14681,6843,9,41.807919488376285,-87.59484044010813
-14681_6841,-14681,6841,9,41.797874855299035,-87.6026200786747
-14711_6872,-14711,6872,9,41.95338968508535,-87.71542483788971
-14680_6826,-14680,6826,9,41.72248992131589,-87.6531877293573
-14712_6864,-14712,6864,9,41.91329305408127,-87.75432303072246
-14698_6850,-14698,6850,9,41.84306330332091,-87.69986556075662
-14678_6827,-14678,6827,9,41.72751833859355,-87.6337386329409
-14685_6847,-14685,6847,9,41.828004030498995,-87.61039971724124
-14698_6860,-14698,6860,9,41.893235286577195,-87.66096736792385
-14686_6833,-14686,6833,9,41.757680577663535,-87.67263682577367
-14688_6830,-14688,6830,9,41.74260122916078,-87.69986556075662
-14677_6818,-14677,6818,9,41.68224841664468,-87.66096736792385
-14699_6862,-14699,6862,9,41.90326495794641,-87.66096736792385
-14686_6841,-14686,6841,9,41.797874855299035,-87.64151827150748
-14675_6832,-14675,6832,9,41.75265452173847,-87.59095062082486
-14675_6826,-14675,6826,9,41.72248992131589,-87.61428953652451
-14693_6838,-14693,6838,9,41.78280495333726,-87.70764519932315
-14699_6861,-14699,6861,9,41.89825031916235,-87.66485718720713
-14693_6842,-14693,6842,9,41.80289736866589,-87.69208592219006
-14693_6840,-14693,6840,9,41.792851948283484,-87.69986556075662
-14693_6858,-14693,6858,8,41.88320404003357,-87.62984881365766
-14693_6844,-14693,6844,8,41.8129412144225,-87.68430628362349
-14695_6845,-14695,6845,8,41.817962546796814,-87.69597574147332
-14695_6848,-14695,6848,8,41.833024181811474,-87.68430628362349
-14708_6859,-14708,6859,8,41.88821986019843,-87.74265357287265
-14709_6862,-14709,6862,8,41.90326495794641,-87.73876375358938
-14692_6849,-14692,6849,8,41.83804393942133,-87.65707754864057
-14706_6864,-14706,6864,8,41.91329305408127,-87.70764519932315
-14692_6836,-14692,6836,8,41.7727563838894,-87.70764519932315
-14693_6848,-14693,6848,8,41.833024181811474,-87.66874700649038
-14694_6861,-14694,6861,8,41.89825031916235,-87.62595899437436
-14681_6826,-14681,6826,8,41.72248992131589,-87.66096736792385
-14700_6843,-14700,6843,8,41.807919488376285,-87.74265357287265
-14700_6854,-14700,6854,8,41.863136821663865,-87.69986556075662
-14713_6876,-14713,6876,8,41.97342854763757,-87.71542483788971
-14710_6882,-14710,6882,8,42.00347502395832,-87.66874700649038
-14671_6819,-14671,6819,8,41.68727998194784,-87.61039971724124
-14711_6857,-14711,6857,8,41.87818782609015,-87.77377212713887
-14672_6814,-14672,6814,8,41.66211822084091,-87.63762845222419
-14672_6815,-14672,6815,8,41.66715135996442,-87.6337386329409
-14672_6831,-14672,6831,8,41.74762807223493,-87.57150152440849
-14699_6860,-14699,6860,8,41.893235286577195,-87.66874700649038
-14705_6854,-14705,6854,8,41.863136821663865,-87.73876375358938
-14673_6835,-14673,6835,8,41.767731508746834,-87.56372188584191
-14679_6826,-14679,6826,8,41.72248992131589,-87.64540809079072
-14674_6833,-14674,6833,8,41.757680577663535,-87.57928116297502
-14712_6868,-14712,6868,8,41.93334452040915,-87.73876375358938
-14678_6836,-14678,6836,8,41.7727563838894,-87.59873025939142
-14698_6858,-14698,6858,8,41.88320404003357,-87.66874700649038
-14678_6820,-14678,6820,8,41.69231115377578,-87.66096736792385
-14675_6816,-14675,6816,8,41.67218410564493,-87.6531877293573
-14677_6837,-14677,6837,8,41.77778086542214,-87.5870608015416
-14699_6854,-14699,6854,8,41.863136821663865,-87.69208592219006
-14710_6872,-14710,6872,8,41.95338968508535,-87.70764519932315
-14676_6826,-14676,6826,8,41.72248992131589,-87.62206917509108
-14666_6812,-14666,6812,8,41.652050762297264,-87.59873025939142
-14696_6853,-14696,6853,8,41.85811903268165,-87.67263682577367
-14668_6824,-14668,6824,8,41.7124319061753,-87.5676117051252
-14701_6863,-14701,6863,8,41.908279202921875,-87.67263682577367
-14667_6827,-14667,6827,8,41.72751833859355,-87.5481626087088
-14710_6869,-14710,6869,8,41.938356402376556,-87.71931465717297
-14702_6871,-14702,6871,8,41.94837898472202,-87.64929791007401
-14690_6839,-14690,6839,8,41.78782864762697,-87.68041646434024
-14688_6849,-14688,6849,8,41.83804393942133,-87.62595899437436
-14710_6865,-14710,6865,8,41.918306511417136,-87.7348739343061
-14663_6821,-14663,6821,8,41.6973419321205,-87.54038297014226
-14700_6863,-14700,6863,8,41.908279202921875,-87.66485718720713
-14664_6823,-14664,6823,7,41.70740230832825,-87.54038297014226
-14716_6869,-14716,6869,7,41.938356402376556,-87.76599248857232
-14674_6836,-14674,6836,7,41.7727563838894,-87.5676117051252
-14713_6881,-14713,6881,7,41.99846826275177,-87.69597574147332
-14694_6847,-14694,6847,7,41.828004030498995,-87.68041646434024
-14712_6881,-14712,6881,7,41.99846826275177,-87.68819610290679
-14676_6822,-14676,6822,7,41.702372316973985,-87.63762845222419
-14707_6863,-14707,6863,7,41.908279202921875,-87.71931465717297
-14712_6886,-14712,6886,7,42.02349812915566,-87.66874700649038
-14674_6830,-14674,6830,7,41.74260122916078,-87.59095062082486
-14674_6824,-14674,6824,7,41.7124319061753,-87.61428953652451
-14668_6827,-14668,6827,7,41.72751833859355,-87.55594224727537
-14715_6864,-14715,6864,7,41.91329305408127,-87.77766194642213
-14673_6823,-14673,6823,7,41.70740230832825,-87.61039971724124
-14693_6841,-14693,6841,7,41.797874855299035,-87.69597574147332
-14672_6828,-14672,6828,7,41.73254636233219,-87.58317098225831
-14672_6821,-14672,6821,7,41.6973419321205,-87.61039971724124
-14667_6822,-14667,6822,7,41.702372316973985,-87.5676117051252
-14714_6881,-14714,6881,7,41.99846826275177,-87.7037553800399
-14677_6819,-14677,6819,7,41.68727998194784,-87.65707754864057
-14714_6876,-14714,6876,7,41.97342854763757,-87.72320447645627
-14713_6880,-14713,6880,7,41.99346110759678,-87.69986556075662
-14698_6863,-14698,6863,7,41.908279202921875,-87.64929791007401
-14702_6851,-14702,6851,7,41.84808227350258,-87.72709429573955
-14708_6869,-14708,6869,7,41.938356402376556,-87.7037553800399
-14680_6842,-14680,6842,7,41.80289736866589,-87.59095062082486
-14697_6840,-14697,6840,7,41.792851948283484,-87.73098411502284
-14686_6849,-14686,6849,7,41.83804393942133,-87.61039971724124
-14691_6836,-14691,6836,7,41.7727563838894,-87.69986556075662
-14697_6846,-14697,6846,7,41.822983485491555,-87.70764519932315
-14685_6833,-14685,6833,7,41.757680577663535,-87.66485718720713
-14688_6850,-14688,6850,7,41.84306330332091,-87.62206917509108
-14689_6838,-14689,6838,7,41.78280495333726,-87.67652664505695
-14711_6864,-14711,6864,7,41.91329305408127,-87.74654339215594
-14711_6867,-14711,6867,7,41.92833224458851,-87.7348739343061
-14711_6869,-14711,6869,7,41.938356402376556,-87.72709429573955
-14711_6870,-14711,6870,7,41.9433678904833,-87.72320447645627
-14708_6864,-14708,6864,7,41.91329305408127,-87.72320447645627
-14711_6878,-14711,6878,7,41.98344561547049,-87.69208592219006
-14680_6832,-14680,6832,7,41.75265452173847,-87.62984881365766
-14680_6825,-14680,6825,7,41.71746111050715,-87.65707754864057
-14679_6842,-14679,6842,7,41.80289736866589,-87.58317098225831
-14698_6842,-14698,6842,7,41.80289736866589,-87.73098411502284
-14690_6832,-14690,6832,7,41.75265452173847,-87.70764519932315
-14678_6838,-14678,6838,7,41.78280495333726,-87.59095062082486
-14678_6818,-14678,6818,7,41.68224841664468,-87.66874700649038
-14709_6867,-14709,6867,7,41.92833224458851,-87.71931465717297
-14677_6830,-14677,6830,7,41.74260122916078,-87.61428953652451
-14690_6853,-14690,6853,7,41.85811903268165,-87.62595899437436
-14696_6858,-14696,6858,6,41.88320404003357,-87.6531877293573
-14705_6866,-14705,6866,6,41.92331957492203,-87.69208592219006
-14701_6851,-14701,6851,6,41.84808227350258,-87.71931465717297
-14695_6862,-14695,6862,6,41.90326495794641,-87.62984881365766
-14696_6854,-14696,6854,6,41.863136821663865,-87.66874700649038
-14705_6865,-14705,6865,6,41.918306511417136,-87.69597574147332
-14695_6838,-14695,6838,6,41.78280495333726,-87.72320447645627
-14705_6864,-14705,6864,6,41.91329305408127,-87.69986556075662
-14696_6862,-14696,6862,6,41.90326495794641,-87.63762845222419
-14697_6842,-14697,6842,6,41.80289736866589,-87.72320447645627
-14697_6843,-14697,6843,6,41.807919488376285,-87.71931465717297
-14695_6847,-14695,6847,6,41.828004030498995,-87.68819610290679
-14695_6839,-14695,6839,6,41.78782864762697,-87.71931465717297
-14706_6866,-14706,6866,6,41.92331957492203,-87.69986556075662
-14694_6859,-14694,6859,6,41.88821986019843,-87.6337386329409
-14698_6849,-14698,6849,6,41.83804393942133,-87.7037553800399
-14695_6860,-14695,6860,6,41.893235286577195,-87.63762845222419
-14695_6843,-14695,6843,6,41.807919488376285,-87.7037553800399
-14695_6840,-14695,6840,6,41.792851948283484,-87.71542483788971
-14705_6876,-14705,6876,6,41.97342854763757,-87.6531877293573
-14710_6873,-14710,6873,6,41.9583999915659,-87.7037553800399
-14694_6842,-14694,6842,6,41.80289736866589,-87.69986556075662
-14687_6843,-14687,6843,6,41.807919488376285,-87.64151827150748
-14709_6861,-14709,6861,6,41.89825031916235,-87.74265357287265
-14715_6868,-14715,6868,6,41.93334452040915,-87.76210266928904
-14715_6865,-14715,6865,6,41.918306511417136,-87.77377212713887
-14690_6831,-14690,6831,6,41.74762807223493,-87.71153501860644
-14667_6824,-14667,6824,6,41.7124319061753,-87.55983206655863
-14669_6813,-14669,6813,6,41.6570846882825,-87.6181793558078
-14669_6832,-14669,6832,6,41.75265452173847,-87.54427278942553
-14709_6881,-14709,6881,6,41.99846826275177,-87.66485718720713
-14677_6829,-14677,6829,6,41.7375739925239,-87.6181793558078
-14687_6833,-14687,6833,6,41.757680577663535,-87.68041646434024
-14664_6824,-14664,6824,6,41.7124319061753,-87.53649315085902
-14687_6831,-14687,6831,6,41.74762807223493,-87.68819610290679
-14671_6826,-14671,6826,6,41.72248992131589,-87.58317098225831
-14685_6831,-14685,6831,6,41.74762807223493,-87.67263682577367
-14683_6838,-14683,6838,6,41.78280495333726,-87.62984881365766
-14673_6826,-14673,6826,6,41.72248992131589,-87.59873025939142
-14711_6881,-14711,6881,6,41.99846826275177,-87.68041646434024
-14675_6825,-14675,6825,6,41.71746111050715,-87.6181793558078
-14678_6826,-14678,6826,6,41.72248992131589,-87.63762845222419
-14677_6828,-14677,6828,6,41.73254636233219,-87.62206917509108
-14716_6865,-14716,6865,6,41.918306511417136,-87.78155176570542
-14710_6855,-14710,6855,6,41.86815421689773,-87.77377212713887
-14693_6837,-14693,6837,6,41.77778086542214,-87.71153501860644
-14663_6823,-14663,6823,6,41.70740230832825,-87.53260333157573
-14692_6853,-14692,6853,6,41.85811903268165,-87.64151827150748
-14717_6868,-14717,6868,6,41.93334452040915,-87.77766194642213
-14673_6825,-14673,6825,5,41.71746111050715,-87.6026200786747
-14673_6831,-14673,6831,5,41.74762807223493,-87.57928116297502
-14673_6829,-14673,6829,5,41.7375739925239,-87.5870608015416
-14704_6875,-14704,6875,5,41.96841942284933,-87.64929791007401
-14680_6841,-14680,6841,5,41.797874855299035,-87.59484044010813
-14721_6872,-14721,6872,5,41.95338968508535,-87.79322122355526
-14681_6839,-14681,6839,5,41.78782864762697,-87.61039971724124
-14702_6861,-14702,6861,5,41.89825031916235,-87.68819610290679
-14704_6868,-14704,6868,5,41.93334452040915,-87.67652664505695
-14710_6884,-14710,6884,5,42.01348736449719,-87.66096736792385
-14685_6830,-14685,6830,5,41.74260122916078,-87.67652664505695
-14686_6831,-14686,6831,5,41.74762807223493,-87.68041646434024
-14686_6848,-14686,6848,5,41.833024181811474,-87.61428953652451
-14713_6865,-14713,6865,5,41.918306511417136,-87.75821285000578
-14691_6855,-14691,6855,5,41.86815421689773,-87.62595899437436
-14687_6830,-14687,6830,5,41.74260122916078,-87.69208592219006
-14713_6869,-14713,6869,5,41.938356402376556,-87.74265357287265
-14711_6884,-14711,6884,5,42.01348736449719,-87.66874700649038
-14708_6867,-14708,6867,5,41.92833224458851,-87.71153501860644
-14660_6813,-14660,6813,5,41.6570846882825,-87.5481626087088
-14702_6870,-14702,6870,5,41.9433678904833,-87.6531877293573
-14694_6838,-14694,6838,5,41.78280495333726,-87.71542483788971
-14678_6821,-14678,6821,5,41.6973419321205,-87.65707754864057
-14706_6868,-14706,6868,5,41.93334452040915,-87.69208592219006
-14678_6828,-14678,6828,5,41.73254636233219,-87.62984881365766
-14698_6854,-14698,6854,5,41.863136821663865,-87.68430628362349
-14677_6821,-14677,6821,5,41.6973419321205,-87.64929791007401
-14676_6825,-14676,6825,5,41.71746111050715,-87.62595899437436
-14712_6867,-14712,6867,5,41.92833224458851,-87.74265357287265
-14676_6821,-14676,6821,5,41.6973419321205,-87.64151827150748
-14694_6848,-14694,6848,5,41.833024181811474,-87.67652664505695
-14698_6846,-14698,6846,5,41.822983485491555,-87.71542483788971
-14698_6843,-14698,6843,5,41.807919488376285,-87.72709429573955
-14679_6829,-14679,6829,5,41.7375739925239,-87.6337386329409
-14679_6841,-14679,6841,5,41.797874855299035,-87.5870608015416
-14712_6880,-14712,6880,5,41.99346110759678,-87.69208592219006
-14704_6865,-14704,6865,5,41.918306511417136,-87.68819610290679
-14698_6861,-14698,6861,5,41.89825031916235,-87.65707754864057
-14705_6868,-14705,6868,5,41.93334452040915,-87.68430628362349
-14707_6869,-14707,6869,5,41.938356402376556,-87.69597574147332
-14705_6872,-14705,6872,5,41.95338968508535,-87.66874700649038
-14696_6838,-14696,6838,5,41.78280495333726,-87.73098411502284
-14707_6868,-14707,6868,5,41.93334452040915,-87.69986556075662
-14696_6840,-14696,6840,5,41.792851948283484,-87.72320447645627
-14696_6859,-14696,6859,5,41.88821986019843,-87.64929791007401
-14695_6841,-14695,6841,5,41.797874855299035,-87.71153501860644
-14695_6858,-14695,6858,5,41.88320404003357,-87.64540809079072
-14709_6875,-14709,6875,5,41.96841942284933,-87.68819610290679
-14695_6837,-14695,6837,5,41.77778086542214,-87.72709429573955
-14707_6867,-14707,6867,5,41.92833224458851,-87.7037553800399
-14705_6867,-14705,6867,5,41.92833224458851,-87.68819610290679
-14701_6858,-14701,6858,5,41.88320404003357,-87.69208592219006
-14709_6882,-14709,6882,5,42.00347502395832,-87.66096736792385
-14701_6841,-14701,6841,5,41.797874855299035,-87.75821285000578
-14713_6872,-14713,6872,5,41.95338968508535,-87.73098411502284
-14701_6845,-14701,6845,5,41.817962546796814,-87.74265357287265
-14691_6852,-14691,6852,5,41.85310084995869,-87.63762845222419
-14670_6815,-14670,6815,5,41.66715135996442,-87.6181793558078
-14665_6826,-14665,6826,5,41.72248992131589,-87.53649315085902
-14691_6830,-14691,6830,5,41.74260122916078,-87.72320447645627
-14709_6872,-14709,6872,5,41.95338968508535,-87.69986556075662
-14715_6880,-14715,6880,4,41.99346110759678,-87.71542483788971
-14717_6865,-14717,6865,4,41.918306511417136,-87.78933140427196
-14714_6885,-14714,6885,4,42.01849294381506,-87.68819610290679
-14715_6863,-14715,6863,4,41.908279202921875,-87.78155176570542
-14677_6824,-14677,6824,4,41.7124319061753,-87.63762845222419
-14676_6816,-14676,6816,4,41.67218410564493,-87.66096736792385
-14677_6825,-14677,6825,4,41.71746111050715,-87.6337386329409
-14699_6848,-14699,6848,4,41.833024181811474,-87.71542483788971
-14718_6875,-14718,6875,4,41.96841942284933,-87.75821285000578
-14700_6860,-14700,6860,4,41.893235286577195,-87.67652664505695
-14721_6875,-14721,6875,4,41.96841942284933,-87.78155176570542
-14700_6859,-14700,6859,4,41.88821986019843,-87.68041646434024
-14714_6884,-14714,6884,4,42.01348736449719,-87.69208592219006
-14714_6865,-14714,6865,4,41.918306511417136,-87.76599248857232
-14699_6859,-14699,6859,4,41.88821986019843,-87.67263682577367
-14718_6872,-14718,6872,4,41.95338968508535,-87.76988230785561
-14702_6866,-14702,6866,4,41.92331957492203,-87.66874700649038
-14673_6822,-14673,6822,4,41.702372316973985,-87.61428953652451
-14672_6826,-14672,6826,4,41.72248992131589,-87.59095062082486
-14713_6883,-14713,6883,4,42.00848139120921,-87.68819610290679
-14713_6874,-14713,6874,4,41.96340990415634,-87.72320447645627
-14704_6840,-14704,6840,4,41.792851948283484,-87.78544158498869
-14702_6869,-14702,6869,4,41.938356402376556,-87.65707754864057
-14671_6815,-14671,6815,4,41.66715135996442,-87.62595899437436
-14700_6842,-14700,6842,4,41.80289736866589,-87.74654339215594
-14679_6824,-14679,6824,4,41.7124319061753,-87.6531877293573
-14694_6846,-14694,6846,4,41.822983485491555,-87.68430628362349
-14697_6837,-14697,6837,4,41.77778086542214,-87.74265357287265
-14710_6867,-14710,6867,4,41.92833224458851,-87.72709429573955
-14688_6831,-14688,6831,4,41.74762807223493,-87.69597574147332
-14707_6878,-14707,6878,4,41.98344561547049,-87.66096736792385
-14688_6833,-14688,6833,4,41.757680577663535,-87.68819610290679
-14710_6863,-14710,6863,4,41.908279202921875,-87.74265357287265
-14696_6848,-14696,6848,4,41.833024181811474,-87.69208592219006
-14696_6847,-14696,6847,4,41.828004030498995,-87.69597574147332
-14709_6879,-14709,6879,4,41.9884535585006,-87.67263682577367
-14707_6855,-14707,6855,4,41.86815421689773,-87.75043321143923
-14693_6835,-14693,6835,4,41.767731508746834,-87.71931465717297
-14696_6843,-14696,6843,4,41.807919488376285,-87.71153501860644
-14707_6859,-14707,6859,4,41.88821986019843,-87.7348739343061
-14678_6817,-14678,6817,4,41.67721645787437,-87.67263682577367
-14692_6859,-14692,6859,4,41.88821986019843,-87.6181793558078
-14690_6834,-14690,6834,4,41.762706240002274,-87.69986556075662
-14690_6848,-14690,6848,4,41.833024181811474,-87.64540809079072
-14695_6859,-14695,6859,4,41.88821986019843,-87.64151827150748
-14690_6849,-14690,6849,4,41.83804393942133,-87.64151827150748
-14691_6831,-14691,6831,4,41.74762807223493,-87.71931465717297
-14691_6834,-14691,6834,4,41.762706240002274,-87.70764519932315
-14708_6881,-14708,6881,4,41.99846826275177,-87.65707754864057
-14691_6850,-14691,6850,4,41.84306330332091,-87.64540809079072
-14708_6879,-14708,6879,4,41.9884535585006,-87.66485718720713
-14705_6863,-14705,6863,4,41.908279202921875,-87.7037553800399
-14696_6855,-14696,6855,4,41.86815421689773,-87.66485718720713
-14697_6838,-14697,6838,4,41.78280495333726,-87.73876375358938
-14711_6865,-14711,6865,4,41.918306511417136,-87.74265357287265
-14698_6859,-14698,6859,4,41.88821986019843,-87.66485718720713
-14698_6857,-14698,6857,4,41.87818782609015,-87.67263682577367
-14678_6830,-14678,6830,4,41.74260122916078,-87.62206917509108
-14678_6840,-14678,6840,4,41.792851948283484,-87.58317098225831
-14679_6820,-14679,6820,4,41.69231115377578,-87.66874700649038
-14704_6862,-14704,6862,4,41.90326495794641,-87.69986556075662
-14694_6832,-14694,6832,4,41.75265452173847,-87.73876375358938
-14693_6860,-14693,6860,4,41.893235286577195,-87.62206917509108
-14680_6828,-14680,6828,4,41.73254636233219,-87.64540809079072
-14711_6880,-14711,6880,4,41.99346110759678,-87.68430628362349
-14704_6867,-14704,6867,4,41.92833224458851,-87.68041646434024
-14692_6852,-14692,6852,4,41.85310084995869,-87.64540809079072
-14710_6870,-14710,6870,4,41.9433678904833,-87.71542483788971
-14693_6855,-14693,6855,4,41.86815421689773,-87.64151827150748
-14685_6842,-14685,6842,4,41.80289736866589,-87.62984881365766
-14683_6846,-14683,6846,4,41.822983485491555,-87.59873025939142
-14717_6869,-14717,6869,3,41.938356402376556,-87.77377212713887
-14717_6870,-14717,6870,3,41.9433678904833,-87.76988230785561
-14717_6872,-14717,6872,3,41.95338968508535,-87.76210266928904
-14719_6868,-14719,6868,3,41.93334452040915,-87.79322122355526
-14719_6869,-14719,6869,3,41.938356402376556,-87.78933140427196
-14721_6878,-14721,6878,3,41.98344561547049,-87.76988230785561
-14719_6866,-14719,6866,3,41.92331957492203,-87.80100086212181
-14718_6865,-14718,6865,3,41.918306511417136,-87.79711104283852
-14718_6868,-14718,6868,3,41.93334452040915,-87.78544158498869
-14706_6874,-14706,6874,3,41.96340990415634,-87.66874700649038
-14720_6869,-14720,6869,3,41.938356402376556,-87.79711104283852
-14707_6866,-14707,6866,3,41.92331957492203,-87.70764519932315
-14702_6862,-14702,6862,3,41.90326495794641,-87.68430628362349
-14707_6854,-14707,6854,3,41.863136821663865,-87.75432303072246
-14719_6875,-14719,6875,3,41.96841942284933,-87.76599248857232
-14712_6871,-14712,6871,3,41.94837898472202,-87.72709429573955
-14717_6867,-14717,6867,3,41.92833224458851,-87.78155176570542
-14707_6880,-14707,6880,3,41.99346110759678,-87.6531877293573
-14712_6870,-14712,6870,3,41.9433678904833,-87.73098411502284
-14712_6879,-14712,6879,3,41.9884535585006,-87.69597574147332
-14712_6859,-14712,6859,3,41.88821986019843,-87.77377212713887
-14704_6870,-14704,6870,3,41.9433678904833,-87.66874700649038
-14710_6880,-14710,6880,3,41.99346110759678,-87.67652664505695
-14710_6871,-14710,6871,3,41.94837898472202,-87.71153501860644
-14703_6873,-14703,6873,3,41.9583999915659,-87.64929791007401
-14703_6872,-14703,6872,3,41.95338968508535,-87.6531877293573
-14703_6871,-14703,6871,3,41.94837898472202,-87.65707754864057
-14703_6866,-14703,6866,3,41.92331957492203,-87.67652664505695
-14714_6868,-14714,6868,3,41.93334452040915,-87.75432303072246
-14714_6874,-14714,6874,3,41.96340990415634,-87.73098411502284
-14714_6880,-14714,6880,3,41.99346110759678,-87.70764519932315
-14709_6874,-14709,6874,3,41.96340990415634,-87.69208592219006
-14705_6869,-14705,6869,3,41.938356402376556,-87.68041646434024
-14705_6871,-14705,6871,3,41.94837898472202,-87.67263682577367
-14709_6871,-14709,6871,3,41.94837898472202,-87.7037553800399
-14715_6870,-14715,6870,3,41.9433678904833,-87.75432303072246
-14715_6875,-14715,6875,3,41.96841942284933,-87.7348739343061
-14716_6872,-14716,6872,3,41.95338968508535,-87.75432303072246
-14716_6873,-14716,6873,3,41.9583999915659,-87.75043321143923
-14703_6860,-14703,6860,3,41.893235286577195,-87.69986556075662
-14657_6812,-14657,6812,3,41.652050762297264,-87.52871351229244
-14702_6844,-14702,6844,3,41.8129412144225,-87.75432303072246
-14671_6820,-14671,6820,3,41.69231115377578,-87.60650989795798
-14658_6812,-14658,6812,3,41.652050762297264,-87.53649315085902
-14697_6858,-14697,6858,3,41.88320404003357,-87.66096736792385
-14697_6860,-14697,6860,3,41.893235286577195,-87.6531877293573
-14670_6814,-14670,6814,3,41.66211822084091,-87.62206917509108
-14697_6861,-14697,6861,3,41.89825031916235,-87.64929791007401
-14669_6828,-14669,6828,3,41.73254636233219,-87.55983206655863
-14669_6814,-14669,6814,3,41.66211822084091,-87.61428953652451
-14698_6841,-14698,6841,3,41.797874855299035,-87.7348739343061
-14698_6844,-14698,6844,3,41.8129412144225,-87.72320447645627
-14694_6836,-14694,6836,3,41.7727563838894,-87.72320447645627
-14682_6837,-14682,6837,3,41.77778086542214,-87.62595899437436
-14682_6844,-14682,6844,3,41.8129412144225,-87.59873025939142
-14698_6856,-14698,6856,3,41.87317121837568,-87.67652664505695
-14682_6845,-14682,6845,3,41.817962546796814,-87.59484044010813
-14668_6811,-14668,6811,3,41.64701644289333,-87.6181793558078
-14699_6841,-14699,6841,3,41.797874855299035,-87.74265357287265
